pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,duration_min,hour,day_of_week,is_weekend,temperature_C,weather,demand,supply,demand_supply_ratio,surge_factor,price_inr,timestamp
19.182488,72.813737,19.058349,72.793017,13.974,30.2,22,6,1,24.4,Clouds,89,48,1.85,1.12,289.07,2025-11-02 22:13:36
18.933098,72.880226,18.993547,72.814844,9.615,18.46,22,2,0,26.2,Clouds,166,178,0.93,0.97,176.83,2025-10-15 22:47:36
19.017328,72.789782,18.957133,72.839646,8.502,15.52,23,0,0,26.7,Clear,144,121,1.19,1,163.08,2025-10-20 23:55:36
19.035542,72.880716,19.156643,72.941898,14.922,50.3,21,4,0,30.2,Thunderstorm,157,170,0.92,1.17,362.31,2025-10-24 21:57:36
19.154497,72.819103,19.055097,72.877109,12.622,68.56,8,6,1,25,Thunderstorm,576,99,5.82,2.1,669.04,2025-10-19 08:18:36
18.904693,72.929772,18.94944,72.937416,5.04,9.46,4,1,0,25,Clear,101,177,0.57,1.02,111.58,2025-10-14 04:03:36
18.998038,72.916229,18.961094,72.826259,10.314,44.7,17,3,0,31.1,Rain,552,66,8.36,2.41,586.01,2025-10-23 17:18:36
19.259429,72.884888,18.941088,72.959279,36.251,80.82,7,5,1,32.9,Clouds,95,119,0.8,0.98,614.12,2025-10-18 07:15:36
19.069112,72.832824,19.213229,72.891459,17.168,36.41,1,2,0,28.7,Clear,74,186,0.4,1.04,321.18,2025-10-29 01:41:36
19.20541,72.935569,19.107543,72.829579,15.568,28.76,7,2,0,29.7,Clear,78,86,0.91,0.98,268.85,2025-10-15 07:19:36
18.915821,72.84769,19.199991,72.833165,31.635,106.55,3,5,1,32.5,Rain,226,30,7.53,2.23,1388.67,2025-11-08 03:47:36
19.127741,72.797395,19.161101,72.868948,8.382,25.69,2,6,1,30,Rain,261,5,52.2,2.59,471.28,2025-10-26 02:17:36
19.188128,72.854678,18.950456,72.799889,27.048,58.29,21,0,0,29,Clear,124,168,0.74,1.02,480.58,2025-10-27 21:55:36
19.114432,72.834465,18.929953,72.835144,20.513,40.24,10,5,1,26.5,Clouds,185,146,1.27,1.01,360.21,2025-11-08 10:20:36
19.146887,72.810219,19.024598,72.802326,13.623,38.43,7,1,0,27.6,Thunderstorm,215,6,35.83,2.67,721.8,2025-11-04 07:28:36
19.030782,72.884539,19.237409,72.812304,24.197,46.98,1,2,0,31.4,Clear,108,71,1.52,1.05,435.03,2025-10-22 01:23:36
19.155312,72.798497,19.241086,72.860168,11.528,26.32,11,1,0,25.7,Clear,166,140,1.19,1.03,227.6,2025-10-21 11:31:36
19.233119,72.876546,19.046525,72.928853,21.464,101.18,19,1,0,25.4,Rain,563,14,40.21,2.9,1420.8,2025-10-28 19:44:36
19.166239,72.91093,19.003826,72.785887,22.334,49.27,6,0,0,28.9,Clouds,135,162,0.83,1.04,412.41,2025-10-13 06:58:36
19.140745,72.966139,19.071574,72.8096,18.157,69.71,8,6,1,24,Clear,413,43,9.6,2.43,941.16,2025-11-02 08:48:36
19.106055,72.795316,19.203656,72.9028,15.66,55.93,18,3,0,27.8,Clear,357,10,35.7,2.64,870.64,2025-11-06 18:11:36
18.945763,72.975371,19.130336,72.811323,26.806,51.24,11,4,0,30.4,Clear,78,219,0.36,1.04,472.33,2025-10-31 11:53:36
19.068459,72.864636,19.216687,72.806767,17.567,37.4,5,6,1,31,Clear,79,126,0.63,0.97,306.15,2025-10-26 05:22:36
19.088838,72.858739,19.248003,72.872356,17.756,34.27,7,5,1,30.6,Clear,138,105,1.31,1.04,324.07,2025-10-18 07:14:36
19.211362,72.929597,19.212491,72.806291,12.948,25.47,1,3,0,31.4,Clear,156,110,1.42,1.03,243.41,2025-10-16 01:34:36
19.061793,72.776089,19.001301,72.874636,12.351,23.63,3,3,0,24.7,Clear,57,240,0.24,1.03,232.24,2025-10-30 03:35:36
19.2648,72.858951,19.189766,72.851923,8.376,25.64,17,1,0,27.1,Clear,382,148,2.58,1.34,243.61,2025-10-21 17:49:36
19.064048,72.788698,19.131886,72.870661,11.449,22.41,0,0,0,31.8,Clouds,89,40,2.23,1.18,250.4,2025-11-03 00:36:36
19.205559,72.855241,19.226126,72.946584,9.86,19.41,22,5,1,27.4,Clear,178,133,1.34,1.07,200.23,2025-10-11 22:38:36
19.2505,72.980696,19.106778,72.866477,19.982,39.89,21,0,0,31.7,Clear,79,156,0.51,1,349.57,2025-11-03 21:51:36
19.195798,72.8125,18.985343,72.88334,24.557,89.97,17,3,0,30.3,Clouds,212,197,1.08,1.1,555.08,2025-10-16 17:30:36
18.9161,72.818003,19.188291,72.920437,32.124,74.2,10,0,0,28.4,Clouds,146,227,0.64,0.97,546.97,2025-11-03 10:47:36
18.938789,72.939014,19.229406,72.781533,36.306,110.97,16,1,0,30.1,Rain,185,56,3.3,1.55,1065.79,2025-10-14 16:48:36
18.90015,72.894232,19.189227,72.938924,32.485,109.09,20,6,1,26.4,Thunderstorm,227,69,3.29,1.54,982.53,2025-10-19 20:44:36
19.131581,72.976253,19.101127,72.949216,4.42,9.37,12,6,1,30.6,Clouds,192,115,1.67,1.08,109.93,2025-10-19 12:35:36
18.936416,72.779313,18.948712,72.955317,18.561,68.17,19,3,0,27.5,Clear,503,47,10.7,2.6,1011.62,2025-11-06 19:59:36
18.992816,72.793993,19.245259,72.860743,28.933,53.45,7,2,0,29.1,Clear,144,247,0.58,1,484.1,2025-10-22 07:03:36
19.147054,72.800982,19.241088,72.7788,10.712,20.25,23,3,0,32.2,Clear,89,230,0.39,0.97,193.08,2025-10-23 23:26:36
18.997154,72.938358,19.141192,72.970231,16.363,35.28,12,3,0,26.1,Clear,177,58,3.05,1.3,385.97,2025-11-06 12:24:36
18.986334,72.818323,18.927574,72.798566,6.856,21.17,19,6,1,27.1,Clear,366,15,24.4,2.53,391.16,2025-10-19 19:06:36
18.986754,72.966461,19.033701,72.890041,9.581,36.38,18,2,0,27.1,Clear,247,10,24.7,2.67,581.33,2025-10-29 18:54:36
19.001453,72.961621,19.058837,72.82991,15.245,56.75,18,0,0,28.2,Clear,452,143,3.16,1.39,453.76,2025-10-13 18:56:36
19.161698,72.980309,19.093189,72.809405,19.504,36.99,2,5,1,28.8,Clear,60,45,1.33,1.03,348.17,2025-10-11 02:53:36
19.226258,72.843104,19.009718,72.940857,26.177,103.52,17,4,0,29.5,Clouds,419,69,6.07,1.92,1058.23,2025-11-07 17:55:36
19.214784,72.903083,18.970795,72.823746,28.382,64.54,12,2,0,32.2,Clear,82,134,0.61,0.98,489.67,2025-11-05 12:50:36
19.056317,72.808947,19.109781,72.978888,18.822,44.84,4,1,0,27.6,Clouds,126,216,0.58,1.02,352.45,2025-10-28 04:58:36
19.238466,72.933815,19.245989,72.882555,5.446,19.69,19,6,1,27.5,Clouds,487,116,4.2,1.65,222.3,2025-11-02 19:23:36
19.199503,72.983198,19.026247,72.798024,27.38,53.12,12,4,0,30,Clear,128,167,0.77,1.02,474.1,2025-10-31 12:27:36
19.118538,72.971467,19.196489,72.944755,9.11,25.99,6,5,1,24.7,Rain,338,92,3.67,1.66,317.57,2025-11-08 06:51:36
19.080987,72.957631,19.020536,72.982306,7.205,17.02,3,3,0,24.2,Clear,187,105,1.78,1.06,159.53,2025-10-30 03:37:36
18.960853,72.981654,19.262468,72.792909,38.962,105.73,12,1,0,24.9,Thunderstorm,289,72,4.01,1.73,1226.6,2025-10-28 12:07:36
19.09222,72.92579,18.986826,72.834727,15.132,54.77,9,0,0,30.9,Clear,205,35,5.86,1.8,578.03,2025-10-20 09:35:36
19.208835,72.82668,19.155535,72.886935,8.67,28.61,19,0,0,29.1,Clear,158,65,2.43,1.37,262.02,2025-10-20 19:52:36
19.065569,72.850123,18.925851,72.960902,19.417,60.32,11,2,0,27.8,Thunderstorm,380,183,2.08,1.33,510.26,2025-10-29 11:56:36
18.91843,72.839426,19.12852,72.876039,23.676,49.17,12,0,0,28.5,Clouds,142,227,0.63,1.02,420.7,2025-10-13 12:10:36
19.10524,72.84539,19.097636,72.954079,11.452,22.38,7,2,0,31.3,Clouds,51,161,0.32,1.02,216.43,2025-10-22 07:57:36
18.913999,72.883255,19.10529,72.871239,21.308,72.92,5,5,1,24.8,Rain,219,5,43.8,2.61,1126.32,2025-10-25 05:44:36
19.260943,72.79659,19.194222,72.893072,12.556,23.43,2,5,1,29.3,Clear,145,109,1.33,1.04,236.63,2025-10-11 02:39:36
19.224227,72.947461,19.208389,72.8965,5.633,10.34,6,6,1,32,Clear,185,136,1.36,0.99,117.1,2025-11-09 06:48:36
19.144567,72.886735,18.969924,72.785164,22.16,42.22,7,0,0,31.9,Clear,143,215,0.67,0.99,376.56,2025-10-27 07:39:36
18.929973,72.938812,19.058847,72.964857,14.589,30.96,1,5,1,32.8,Clear,99,113,0.88,1.05,280.35,2025-10-18 01:30:36
18.923875,72.848007,18.967907,72.79801,7.185,23.92,16,3,0,30.5,Rain,255,191,1.34,1.28,209.99,2025-11-06 16:33:36
19.265059,72.95453,19.260532,72.81676,14.47,34.4,0,6,1,30.4,Clouds,191,210,0.91,0.98,267,2025-10-19 00:30:36
19.219112,72.831595,19.109054,72.775594,13.578,31.22,2,6,1,28.1,Clouds,82,42,1.95,1.05,268.15,2025-10-19 02:41:36
19.089973,72.859975,19.156698,72.829605,8.076,16.9,13,3,0,24.6,Clouds,161,208,0.77,1.04,167.14,2025-10-23 13:32:36
18.994614,72.825827,19.222817,72.821419,25.379,91.25,8,2,0,32.9,Clear,299,70,4.27,1.65,853.13,2025-11-05 08:04:36
19.001008,72.92544,19.013728,72.97719,5.621,11.02,10,3,0,29.1,Clear,167,51,3.27,1.36,162.51,2025-11-06 10:12:36
19.134065,72.880532,19.154708,72.908804,3.754,7.31,20,1,0,29.8,Clear,133,197,0.68,1,89.67,2025-10-14 20:01:36
19.226131,72.872005,19.13078,72.840703,11.101,48.24,8,2,0,25.4,Rain,596,95,6.27,2.09,542.74,2025-10-15 08:34:36
18.978389,72.914889,18.999553,72.85939,6.292,22.44,8,6,1,30.3,Clouds,411,156,2.63,1.35,203.02,2025-11-02 08:59:36
19.09789,72.842746,19.068908,72.814786,4.361,9.44,15,0,0,26.1,Clear,136,117,1.16,1.04,105.25,2025-10-20 15:09:36
19.042936,72.957965,19.096939,72.837122,14.048,31.46,20,6,1,26.3,Clear,87,38,2.29,1.21,316.4,2025-10-19 20:25:36
19.144257,72.824882,19.203565,72.955473,15.219,30.4,15,6,1,31.1,Clear,92,142,0.65,1,273.42,2025-11-09 15:07:36
19.065242,72.935166,19.04124,72.779934,16.532,50.89,18,4,0,24.6,Clear,177,198,0.89,1.14,376.4,2025-10-31 18:48:36
19.072723,72.83251,19.028,72.875848,6.744,23.8,8,6,1,27,Clear,463,69,6.71,1.87,296.46,2025-10-26 08:49:36
19.236015,72.822145,19.008975,72.955728,28.884,59.81,4,5,1,27.3,Clear,150,130,1.15,1.03,511.11,2025-11-01 04:38:36
19.252926,72.903467,18.894237,72.879007,39.967,84.16,20,4,0,29.4,Clouds,86,204,0.42,1.04,705.03,2025-10-17 20:20:36
18.918585,72.8553,19.241492,72.776818,36.841,68.62,0,3,0,25.9,Clouds,125,137,0.91,0.97,591.05,2025-11-06 00:55:36
19.069329,72.910361,18.951399,72.914484,13.12,48.65,17,3,0,30.5,Clouds,358,153,2.34,1.37,390.1,2025-10-16 17:34:36
19.220451,72.907178,19.182153,72.795189,12.507,45.69,17,5,1,28.9,Clear,435,186,2.34,1.33,361.05,2025-10-25 17:37:36
19.187295,72.786092,19.02733,72.831104,18.405,47.6,21,4,0,32.1,Rain,161,107,1.5,1.2,415.27,2025-10-17 21:48:36
19.037769,72.7751,19.211539,72.935817,25.66,49.91,16,4,0,25.5,Clear,197,216,0.91,1.04,455.26,2025-10-24 16:36:36
19.183037,72.785451,19.183251,72.928364,15.009,81.46,18,1,0,29.2,Rain,523,5,104.6,2.74,1022.09,2025-10-14 18:02:36
19.112606,72.794866,18.988039,72.964783,22.601,73.98,5,2,0,30.4,Rain,227,7,32.43,2.83,1271.17,2025-10-22 05:55:36
18.970153,72.847171,19.185816,72.922435,25.251,93.1,19,5,1,28,Clear,279,190,1.47,1.1,571.13,2025-11-01 19:56:36
19.211251,72.973784,19.091755,72.971885,13.289,49.34,17,3,0,29.6,Clouds,370,194,1.91,1.22,351.54,2025-10-16 17:40:36
19.144453,72.956461,19.213428,72.813979,16.815,32.59,21,2,0,26.9,Clouds,183,157,1.17,0.97,288.06,2025-10-22 21:42:36
19.182029,72.787639,19.25341,72.961903,19.945,39.36,21,6,1,31.7,Clouds,148,113,1.31,1.01,351.53,2025-10-12 21:44:36
19.188645,72.839399,19.249392,72.778558,9.297,18.8,10,4,0,32.2,Clear,145,98,1.48,0.99,177.38,2025-10-31 10:36:36
18.904593,72.931543,18.989523,72.962779,9.999,21.85,4,0,0,31.2,Clouds,103,125,0.82,1.04,201.43,2025-10-27 04:21:36
19.266105,72.923732,18.914804,72.97712,39.464,74.66,3,3,0,29.1,Clear,50,132,0.38,0.96,626.76,2025-10-30 03:43:36
19.133411,72.945679,19.072141,72.945482,6.813,12.93,6,1,0,24.9,Clear,183,59,3.1,1.35,185.79,2025-11-04 06:22:36
18.948765,72.946832,19.246458,72.842257,34.878,127.33,18,6,1,32.3,Clear,407,81,5.02,1.69,1188.39,2025-11-09 18:33:36
18.994409,72.814463,19.128273,72.80161,14.946,35.36,6,6,1,30.1,Clear,157,177,0.89,0.98,274.47,2025-10-19 06:29:36
19.139517,72.931391,18.964497,72.851366,21.201,39.51,2,1,0,30.9,Clouds,122,216,0.56,0.99,359.81,2025-11-04 02:58:36
19.213572,72.780615,19.015051,72.867777,23.899,55.16,7,0,0,28.6,Clear,77,30,2.57,1.23,525.34,2025-10-27 07:57:36
19.203042,72.91445,19.065918,72.875282,15.793,33.04,11,1,0,29.2,Clear,189,195,0.97,1,285.58,2025-10-14 11:01:36
19.000765,72.984697,19.180189,72.965512,20.053,39.94,7,6,1,30.1,Clouds,60,32,1.88,1.02,357.53,2025-11-02 07:14:36
19.209039,72.847185,19.105153,72.96167,16.675,33.78,15,1,0,24.1,Clear,141,119,1.18,1.04,309.56,2025-10-14 15:17:36
19.089543,72.813179,19.072945,72.878667,7.125,13.56,6,1,0,32.5,Clouds,143,45,3.18,1.38,196.81,2025-10-14 06:14:36
18.893784,72.837802,19.139058,72.839765,27.274,55.32,3,0,0,25.9,Clear,145,207,0.7,1,467.93,2025-10-20 03:35:36
19.122986,72.963346,19.206719,72.922454,10.254,22.54,20,1,0,28,Clear,142,122,1.16,0.96,190.2,2025-10-21 20:14:36
19.195808,72.926329,19.184029,72.932508,1.462,2.68,23,3,0,25.4,Clear,126,99,1.27,1.04,55.02,2025-10-30 23:59:36
18.908078,72.810901,19.101852,72.902887,23.617,55.35,15,5,1,32.7,Clear,76,97,0.78,0.99,419.87,2025-10-11 15:24:36
18.983685,72.965225,19.03946,72.981671,6.438,20.31,6,6,1,26.9,Rain,322,5,64.4,2.74,405.19,2025-11-09 06:39:36
18.913679,72.857849,19.009387,72.88044,10.904,29.16,13,4,0,32.4,Rain,295,5,59,2.72,596.13,2025-10-24 13:16:36
19.129814,72.879327,18.949485,72.844293,20.387,60.6,3,1,0,27.2,Thunderstorm,272,113,2.41,1.36,538.34,2025-10-21 03:21:36
19.051582,72.906591,19.062916,72.887795,2.343,4.66,0,3,0,25.1,Clear,86,160,0.54,0.96,64.74,2025-10-30 00:38:36
19.048607,72.941738,19.009747,72.936678,4.354,21.23,9,5,1,29.1,Thunderstorm,580,62,9.35,2.56,319.24,2025-10-11 09:20:36
19.256569,72.95098,19.254656,72.859056,9.652,22.45,5,5,1,26.2,Clouds,60,173,0.35,0.96,183.09,2025-11-08 05:32:36
18.936587,72.852862,19.199556,72.857766,29.245,54.79,21,1,0,26.6,Clear,87,160,0.54,1.01,495.42,2025-10-14 21:36:36
19.034969,72.910115,19.015959,72.910424,2.114,5.59,20,2,0,25.4,Rain,290,63,4.6,1.76,117.12,2025-10-22 20:16:36
19.042229,72.814966,19.13408,72.977136,19.867,41,1,2,0,27.2,Clear,85,70,1.21,1.03,360.92,2025-10-29 01:43:36
19.186292,72.936117,19.02047,72.839765,21.035,108.43,18,2,0,32.5,Rain,578,19,30.42,2.76,1378.03,2025-11-05 18:33:36
19.03971,72.884986,19.135765,72.891336,10.702,22.69,22,0,0,25.1,Clear,78,47,1.66,1.03,209.92,2025-11-03 22:25:36
19.181868,72.823451,19.054281,72.868245,14.947,45.38,8,4,0,27.1,Clouds,327,186,1.76,1.1,330.14,2025-11-07 08:45:36
19.153219,72.812373,18.990317,72.864057,18.911,40.82,23,6,1,29.3,Clear,116,249,0.47,1.01,341.94,2025-10-12 23:23:36
19.030363,72.947799,19.195616,72.808117,23.516,74.86,13,1,0,28.9,Rain,383,209,1.83,1.24,572.77,2025-10-14 13:34:36
18.980675,72.833329,19.045468,72.931063,12.549,22.67,6,3,0,29.1,Clear,74,77,0.96,1,225.93,2025-10-23 06:14:36
18.996268,72.913651,18.962559,72.811084,11.418,20.75,4,6,1,30.9,Clouds,107,233,0.46,0.99,206.43,2025-11-02 04:27:36
18.971637,72.928952,19.024678,72.814151,13.434,49.07,19,3,0,26.8,Clouds,527,10,52.7,2.59,749.42,2025-10-30 19:50:36
19.246101,72.785554,19.15267,72.889166,15.044,34,15,6,1,26.3,Clear,181,163,1.11,1.05,292.45,2025-11-09 15:31:36
19.15897,72.864807,19.148962,72.953166,9.348,19.28,1,2,0,24.5,Clear,175,56,3.12,1.29,233.14,2025-10-22 01:06:36
19.048994,72.8785,19.132296,72.863637,9.394,22.38,22,2,0,25,Clear,87,160,0.54,1.03,193.11,2025-10-22 22:25:36
19.074095,72.885853,18.89353,72.902542,20.154,53.75,5,0,0,26.3,Rain,134,156,0.86,1.22,462.82,2025-10-20 05:43:36
18.970246,72.869672,19.202483,72.865539,25.827,127.7,18,0,0,30.7,Thunderstorm,554,180,3.08,1.63,970.37,2025-10-13 18:43:36
18.974028,72.944525,19.094,72.985414,14.016,49.6,18,5,1,27.2,Clear,459,10,45.9,2.68,796.98,2025-10-25 18:15:36
18.965125,72.823391,19.225786,72.809745,29.02,84.92,20,3,0,29.4,Rain,266,179,1.49,1.27,696.04,2025-10-23 20:05:36
18.938561,72.977614,19.112613,72.891318,21.374,51.14,13,5,1,28.5,Clear,53,128,0.41,0.98,380.99,2025-10-18 13:11:36
18.91209,72.947169,19.087863,72.974882,19.761,44.68,23,4,0,30.7,Clouds,133,100,1.33,1.03,367.18,2025-10-24 23:17:36
19.222456,72.792347,18.970578,72.821025,28.169,64.45,11,1,0,24.1,Clear,139,46,3.02,1.27,631.1,2025-11-04 11:56:36
19.021036,72.981449,18.90029,72.941856,14.057,33.37,7,5,1,29.4,Clear,148,84,1.76,1.02,270.73,2025-11-01 07:36:36
19.177974,72.82641,19.07506,72.910415,14.451,52.13,19,3,0,24.8,Clouds,547,10,54.7,2.63,809.19,2025-11-06 19:55:36
19.232299,72.857171,18.947881,72.854614,31.627,82.44,2,5,1,26,Thunderstorm,345,118,2.92,1.48,850.11,2025-10-25 02:55:36
19.006069,72.847772,19.253575,72.788144,28.225,107.01,17,3,0,27.2,Clear,350,10,35,2.67,1555.9,2025-11-06 17:20:36
18.977125,72.886458,19.001658,72.964436,8.641,16.09,4,4,0,28.3,Clear,196,233,0.84,1.01,167.53,2025-10-31 04:48:36
18.959394,72.807631,19.147134,72.978498,27.537,147.58,19,4,0,26,Rain,682,5,136.4,2.73,1789.81,2025-11-07 19:48:36
18.908709,72.844612,19.068997,72.797608,18.496,43.22,21,5,1,25.2,Clouds,91,66,1.38,1.08,365.46,2025-10-25 21:24:36
19.247702,72.983973,19.014665,72.983539,25.913,89.83,19,1,0,24.8,Clouds,499,14,35.64,2.51,1306.74,2025-10-21 19:38:36
19.261113,72.880729,19.186942,72.855041,8.677,20.75,22,0,0,26,Clear,159,107,1.49,1.05,184.41,2025-10-20 22:06:36
18.912995,72.923725,19.059516,72.971289,17.043,51.4,18,5,1,25.9,Clouds,274,158,1.73,1.16,391.28,2025-11-08 18:53:36
19.118965,72.928319,19.090695,72.890415,5.074,14.21,12,5,1,30.5,Rain,297,71,4.18,1.67,199.23,2025-11-08 12:57:36
18.89241,72.80475,19.262968,72.828974,41.283,88.7,13,4,0,27.5,Clear,183,49,3.73,1.39,976.87,2025-10-17 13:23:36
19.246799,72.919358,19.252399,72.946541,2.921,5.3,21,3,0,31.1,Clear,56,47,1.19,0.97,73.39,2025-10-30 21:02:36
19.113326,72.961876,18.9102,72.908085,23.284,50.84,16,0,0,25.3,Clouds,64,208,0.31,0.99,406.98,2025-11-03 16:41:36
19.150983,72.859319,19.027691,72.901102,14.395,29.61,23,5,1,30.5,Clear,159,97,1.64,1.05,275.06,2025-10-25 23:50:36
18.909791,72.891288,19.085249,72.933294,20.004,42.6,1,6,1,32.1,Clear,80,49,1.63,1.1,390.76,2025-10-19 01:47:36
19.131498,72.948516,19.143833,72.953992,1.487,3.16,5,1,0,28.5,Clear,147,134,1.1,0.99,53.62,2025-10-28 05:55:36
19.017383,72.874858,18.996277,72.858696,2.897,5.33,3,0,0,25.1,Clouds,186,230,0.81,1.04,78.44,2025-10-13 03:44:36
19.035356,72.873569,19.052926,72.870611,1.978,4.24,14,5,1,31.8,Clouds,119,159,0.75,1.03,64.09,2025-10-25 14:29:36
18.986314,72.846087,18.927427,72.949041,12.653,55.27,19,6,1,29.1,Thunderstorm,518,5,103.6,2.9,847.88,2025-11-02 19:29:36
19.197882,72.883908,18.998923,72.778323,24.749,57.08,6,2,0,32.4,Clear,198,40,4.95,1.62,714.66,2025-11-05 06:31:36
19.200488,72.783374,19.117178,72.877783,13.57,49.64,8,5,1,25.1,Clouds,387,74,5.23,1.75,511.2,2025-10-25 08:08:36
19.213124,72.961282,18.905805,72.936642,34.27,119.51,17,5,1,32.5,Clear,385,48,8.02,2.13,1448.95,2025-10-18 17:23:36
19.069848,72.777166,18.979545,72.823094,11.142,22.87,14,0,0,28.5,Clear,65,226,0.29,1.03,215.73,2025-11-03 14:41:36
18.939287,72.780281,19.243058,72.965628,38.99,135.49,9,3,0,26.6,Clear,315,154,2.05,1.28,984.16,2025-10-23 09:10:36
19.26145,72.976787,19.228627,72.931119,6.025,12.38,1,4,0,29.3,Clear,110,59,1.86,1.04,132.14,2025-11-07 01:37:36
19.170854,72.974836,18.95662,72.981184,23.831,56.83,21,1,0,24.9,Clear,114,189,0.6,0.99,425.34,2025-10-28 21:05:36
18.949932,72.950916,18.970174,72.937956,2.631,7.43,13,6,1,25.9,Rain,157,137,1.15,1.18,90.19,2025-10-12 13:51:36
19.036315,72.930236,19.262221,72.957977,25.288,69.58,15,4,0,29.1,Thunderstorm,197,159,1.24,1.25,590.77,2025-10-24 15:06:36
18.990582,72.96971,18.974838,72.795744,18.376,33.52,4,5,1,28.5,Clear,57,139,0.41,0.97,308.02,2025-10-18 04:10:36
19.255738,72.817114,19.067261,72.96055,25.811,49.93,1,1,0,31.1,Clear,84,89,0.94,1.05,461.57,2025-10-21 01:38:36
19.153459,72.918624,18.931013,72.870504,25.247,87.1,18,0,0,30.7,Clouds,415,48,8.65,2.14,1085.34,2025-10-27 18:58:36
19.030369,72.965973,18.90354,72.805489,21.993,47.42,4,0,0,25.1,Clouds,68,105,0.65,0.99,384.87,2025-10-27 04:54:36
19.252378,72.874275,19.249899,72.82539,5.139,11.15,7,1,0,25.6,Clouds,135,185,0.73,1.04,118.54,2025-10-28 07:44:36
19.015077,72.908506,19.153618,72.970975,16.745,56.73,8,0,0,25.5,Clear,264,141,1.87,1.15,396.06,2025-10-27 08:47:36
19.266986,72.869039,19.165533,72.912743,12.179,39.65,13,1,0,24.2,Rain,255,59,4.32,1.77,452.13,2025-10-21 13:23:36
18.919612,72.92303,19.056621,72.851736,16.979,36.05,4,5,1,25.1,Clouds,110,70,1.57,1.07,327.25,2025-10-18 04:58:36
18.983819,72.895045,18.954385,72.814022,9.127,30.03,1,4,0,29.9,Thunderstorm,338,5,67.6,2.68,534.89,2025-10-24 01:41:36
18.959221,72.894306,19.150006,72.854406,21.625,40.89,11,1,0,28.5,Clear,98,238,0.41,1.03,382.43,2025-10-28 11:16:36
18.979083,72.957754,19.143648,72.845087,21.796,41.96,15,0,0,32.1,Clear,73,145,0.5,1.05,394.24,2025-10-20 15:58:36
19.208322,72.938526,18.905675,72.902957,33.86,95.96,22,5,1,32.4,Rain,243,22,11.05,2.57,1614.58,2025-10-11 22:08:36
19.045726,72.890984,19.115123,72.840881,9.342,21.85,20,6,1,31.9,Clear,167,245,0.68,1.01,187.66,2025-10-19 20:11:36
19.060726,72.8784,19.254213,72.86111,21.591,51.25,7,2,0,31.5,Clear,153,164,0.93,0.99,387.67,2025-10-22 07:51:36
19.145536,72.776806,18.944746,72.906683,26.169,49.93,13,2,0,26.3,Clouds,162,185,0.88,1.03,457.21,2025-10-22 13:25:36
18.967742,72.837798,19.225585,72.87139,28.887,91.25,19,4,0,24.3,Clear,582,156,3.73,1.51,844.32,2025-11-07 19:13:36
18.948129,72.776873,19.066703,72.814017,13.751,27.6,21,2,0,32.4,Clouds,60,207,0.29,1.03,257.71,2025-10-15 21:30:36
19.103377,72.951461,19.086782,72.78218,17.883,39.83,21,5,1,31,Clouds,190,196,0.97,1,324.25,2025-10-11 21:19:36
19.165779,72.788,18.918742,72.95342,32.51,104.56,10,2,0,28.7,Rain,180,5,36,2.82,1774.45,2025-10-29 10:22:36
18.997041,72.816052,19.077986,72.942182,16.025,31.02,15,1,0,26.3,Clear,96,50,1.92,1.02,290.01,2025-10-21 15:24:36
19.063886,72.839618,19.016206,72.903959,8.593,17.63,16,6,1,29.5,Clouds,119,126,0.94,1.04,175.12,2025-10-19 16:11:36
19.129664,72.793287,19.178897,72.889761,11.518,21.13,12,3,0,29.5,Clouds,91,238,0.38,1.05,221,2025-10-30 12:27:36
18.932819,72.837593,19.067467,72.792116,15.717,29.13,20,6,1,27.9,Clouds,163,76,2.14,1.22,337.78,2025-10-12 20:04:36
19.157622,72.86606,19.161797,72.966874,10.599,25.42,7,1,0,25.6,Clouds,58,117,0.5,1.05,218.44,2025-10-21 07:50:36
19.111274,72.806465,19.270751,72.8902,19.794,71.71,18,6,1,25.9,Clear,408,160,2.55,1.35,554.78,2025-10-26 18:42:36
19.078217,72.849401,19.005595,72.950017,13.306,26.97,2,5,1,30.6,Clear,79,104,0.76,1.01,246.05,2025-11-08 02:13:36
19.076627,72.880554,19.065203,72.91752,4.087,11.22,13,6,1,27.9,Rain,202,24,8.42,2.28,231.39,2025-11-09 13:41:36
19.241301,72.932858,19.183509,72.944961,6.551,15.56,15,4,0,27.1,Clouds,193,239,0.81,0.96,134.13,2025-11-07 15:32:36
18.939494,72.84097,19.17736,72.870219,26.628,81.59,14,6,1,30.5,Rain,234,22,10.64,2.66,1363.81,2025-11-09 14:49:36
19.174842,72.835384,19.135232,72.978353,15.65,34.19,16,5,1,27.8,Clear,78,88,0.89,1.02,291.9,2025-10-25 16:17:36
19.026653,72.857438,19.065183,72.852598,4.314,14.78,0,6,1,27.9,Rain,353,5,70.6,2.7,300.6,2025-11-02 00:03:36
18.894216,72.85562,19.247543,72.832119,39.366,152.55,8,2,0,28.4,Clear,304,10,30.4,2.62,2115.64,2025-11-05 08:51:36
18.976343,72.976277,18.994226,72.938322,4.459,13.64,19,6,1,29.6,Clear,418,10,41.8,2.59,286.92,2025-10-12 19:02:36
18.99345,72.933907,19.194991,72.863683,23.594,67.78,23,2,0,28,Rain,277,121,2.29,1.44,646.1,2025-10-22 23:15:36
19.102699,72.922172,19.002408,72.871872,12.341,24.53,0,6,1,31.1,Clear,190,101,1.88,1.07,243.07,2025-11-02 00:18:36
